pair_id,worker,relevance
335812,3,2
335812,7,2
335813,3,4
335813,7,3
335813,21,2
335813,21,3
335814,3,3
335814,7,2
335815,3,3
335815,7,2
335816,3,4
335816,7,3
335817,3,4
335817,7,3
335818,3,2
335818,7,2
335819,3,2
335819,7,3
335820,1,1
335820,6,1
335820,9,1
335820,14,3
335821,1,1
335821,6,0
335821,9,1
335821,14,3
335822,1,2
335822,14,3
335823,1,2
335823,14,2
335824,1,2
335824,14,2
335825,1,2
335825,14,2
335826,1,1
335826,14,2
335827,1,3
335827,14,3
335828,1,1
335828,14,2
335829,1,2
335829,14,3
335830,1,2
335830,14,3
335831,1,1
335831,14,2
335832,1,0
335832,6,4
335832,9,1
335832,14,3
335833,1,2
335833,14,2
335834,1,1
335834,14,2
335835,1,1
335835,6,0
335835,9,1
335835,14,3
335836,1,1
335836,6,0
335836,9,1
335836,14,3
335837,1,3
335837,14,4
335838,1,2
335838,14,2
335839,1,2
335839,14,3
335840,14,3
335840,17,2
335841,14,4
335841,17,3
335842,14,3
335842,17,2
335843,14,3
335843,17,2
335844,14,3
335844,17,2
335845,6,0
335845,9,2
335845,14,3
335845,17,1
335846,14,3
335846,17,2
335847,6,0
335847,9,2
335847,14,3
335847,17,1
335848,6,0
335848,9,1
335848,14,3
335848,17,1
335849,6,0
335849,9,1
335849,14,3
335849,17,1
335850,14,3
335850,17,3
335851,14,3
335851,17,4
335852,14,3
335852,17,3
335853,14,2
335853,17,2
335854,6,2
335854,9,2
335854,14,3
335854,17,1
335855,6,1
335855,9,2
335855,14,3
335855,17,1
335856,14,3
335856,17,2
335857,14,3
335857,17,3
335858,14,3
335858,17,2
335859,14,3
335859,17,4
335880,1,0
335880,6,0
335880,9,1
335880,14,3
335881,1,1
335881,14,2
335882,1,1
335882,6,0
335882,9,1
335882,14,3
335883,1,2
335883,14,2
335884,1,2
335884,14,3
335885,1,2
335885,14,2
335886,1,2
335886,14,3
335887,1,2
335887,14,2
335888,1,2
335888,14,3
335889,1,3
335889,14,2
335890,1,1
335890,6,0
335890,9,1
335890,14,3
335891,1,3
335891,14,2
335892,1,1
335892,6,0
335892,9,1
335892,14,3
335893,1,1
335893,14,2
335894,1,1
335894,6,0
335894,9,1
335894,14,3
335895,1,2
335895,14,3
335896,1,2
335896,14,2
335897,1,1
335897,14,2
335898,1,1
335898,14,2
335899,1,1
335899,6,3
335899,9,2
335899,14,3
335900,1,1
335900,17,1
335901,1,2
335901,17,2
335902,1,1
335902,17,0
335903,1,4
335903,17,4
335904,1,1
335904,17,1
335905,1,1
335905,17,2
335906,1,2
335906,17,1
335907,1,1
335907,17,1
335908,1,1
335908,17,1
335909,1,1
335909,17,1
335910,1,1
335910,17,1
335911,1,2
335911,17,1
335912,1,1
335912,17,0
335913,1,1
335913,17,0
335914,1,0
335914,17,0
335915,1,2
335915,17,2
335916,1,1
335916,17,0
335917,1,1
335917,17,1
335918,1,1
335918,17,1
335919,1,1
335919,17,2
335920,3,2
335920,7,1
335921,3,4
335921,6,3
335921,7,2
335921,21,4
335922,3,2
335922,6,0
335922,7,2
335922,21,2
335923,3,4
335923,6,3
335923,7,2
335923,21,4
335924,3,3
335924,6,1
335924,7,2
335924,21,3
335925,3,1
335925,7,1
335926,3,2
335926,6,0
335926,7,1
335926,21,2
335927,3,2
335927,6,0
335927,7,1
335927,21,1
335928,3,1
335928,7,1
335929,3,4
335929,6,1
335929,7,3
335929,21,3
335930,3,1
335930,7,1
335931,3,0
335931,7,1
335932,3,1
335932,7,1
335933,3,0
335933,7,0
335934,3,4
335934,7,3
335935,3,4
335935,7,3
335936,3,4
335936,7,3
335937,3,2
335937,7,2
335938,3,4
335938,7,3
335939,3,2
335939,6,0
335939,7,2
335939,21,1
335940,1,2
335940,3,2
335941,1,1
335941,3,2
335942,1,2
335942,3,2
335943,1,2
335943,3,3
335944,1,1
335944,3,2
335945,1,2
335945,3,3
335946,1,1
335946,3,1
335947,1,3
335947,3,3
335948,1,1
335948,3,2
335949,1,2
335949,3,3
335950,1,2
335950,3,3
335951,1,2
335951,3,4
335951,21,2
335951,22,4
335952,1,2
335952,3,3
335953,1,2
335953,3,3
335954,1,2
335954,3,4
335954,21,3
335954,22,3
335955,1,2
335955,3,4
335955,21,4
335955,22,3
335956,1,2
335956,3,3
335957,1,2
335957,3,3
335958,1,2
335958,3,4
335958,21,4
335958,22,4
335959,1,2
335959,3,3
335960,6,1
335960,9,1
335960,17,0
335960,20,2
335961,17,0
335961,20,0
335962,17,0
335962,20,0
335963,17,1
335963,20,1
335964,6,1
335964,9,2
335964,17,1
335964,20,3
335965,17,1
335965,20,2
335966,17,1
335966,20,2
335967,17,1
335967,20,1
335968,17,0
335968,20,0
335969,17,1
335969,20,0
335970,17,0
335970,20,1
335971,6,0
335971,9,1
335971,17,0
335971,20,2
335972,17,0
335972,20,1
335973,17,1
335973,20,2
335974,17,1
335974,20,2
335975,17,1
335975,20,2
335976,17,0
335976,20,1
335977,17,0
335977,20,0
335978,6,1
335978,9,1
335978,17,1
335978,20,3
335979,17,1
335979,20,2
335980,14,3
335980,17,4
335981,14,3
335981,17,3
335982,14,3
335982,17,2
335983,14,3
335983,17,3
335984,14,3
335984,17,3
335985,14,3
335985,17,3
335986,14,3
335986,17,3
335987,14,3
335987,17,2
335988,14,2
335988,17,1
335989,14,3
335989,17,3
335990,14,3
335990,17,3
335991,14,3
335991,17,4
335992,14,3
335992,17,3
335993,14,3
335993,17,2
335994,14,3
335994,17,3
335995,14,3
335995,17,2
335996,14,3
335996,17,2
335997,14,3
335997,17,2
335998,14,3
335998,17,3
335999,14,3
335999,17,3
336000,13,1
336000,17,1
336001,13,1
336001,17,1
336002,13,1
336002,17,1
336003,13,2
336003,17,2
336004,13,2
336004,17,2
336005,13,2
336005,17,2
336006,13,1
336006,17,0
336007,13,4
336007,17,3
336008,13,2
336008,17,3
336009,13,4
336009,17,3
336010,13,3
336010,17,3
336011,13,4
336011,17,3
336012,13,2
336012,17,2
336013,13,2
336013,17,2
336014,6,1
336014,9,2
336014,13,3
336014,17,1
336015,13,2
336015,17,1
336016,6,0
336016,9,0
336016,13,2
336016,17,0
336017,13,2
336017,17,1
336018,13,2
336018,17,1
336019,6,4
336019,9,2
336019,13,3
336019,17,1
336020,1,1
336020,3,2
336020,6,0
336020,21,1
336021,1,4
336021,3,4
336021,6,2
336021,21,3
336022,1,1
336022,3,3
336022,6,0
336022,21,3
336023,1,2
336023,3,2
336023,6,0
336023,21,2
336024,1,1
336024,3,2
336024,6,0
336024,21,2
336025,1,2
336025,6,3
336026,1,1
336026,3,2
336026,6,0
336026,21,1
336027,1,1
336027,3,2
336027,6,0
336027,21,2
336028,1,0
336028,6,0
336029,1,2
336029,3,2
336029,6,0
336029,21,2
336030,1,1
336030,3,2
336030,6,0
336030,21,2
336031,1,1
336031,3,3
336031,6,1
336031,21,1
336032,1,3
336032,3,4
336032,6,0
336032,21,3
336033,1,2
336033,3,4
336033,6,0
336033,21,3
336034,1,2
336034,6,2
336035,1,2
336035,3,3
336035,6,1
336035,21,2
336036,1,1
336036,3,3
336036,6,0
336036,21,1
336037,1,1
336037,3,2
336037,6,0
336037,21,0
336038,1,1
336038,3,2
336038,6,0
336038,21,2
336039,1,1
336039,3,3
336039,6,0
336039,21,3
336040,3,4
336040,14,3
336041,3,3
336041,6,2
336041,14,4
336041,21,3
336042,3,2
336042,14,2
336043,3,3
336043,14,3
336044,3,4
336044,14,3
336045,3,4
336045,14,3
336046,3,2
336046,14,2
336047,3,1
336047,6,0
336047,14,2
336047,21,0
336048,3,3
336048,14,3
336049,3,3
336049,14,3
336050,3,4
336050,14,3
336051,3,3
336051,6,0
336051,14,3
336051,21,0
336052,3,2
336052,14,3
336053,3,4
336053,6,2
336053,14,3
336053,21,4
336054,3,3
336054,14,3
336055,3,2
336055,6,0
336055,14,3
336055,21,2
336056,3,1
336056,6,0
336056,14,3
336056,21,1
336057,3,1
336057,6,0
336057,14,3
336057,21,2
336058,3,2
336058,14,3
336059,3,2
336059,14,3
336060,3,1
336060,14,3
336060,21,1
336060,22,3
336061,3,1
336061,14,3
336061,21,0
336061,22,1
336062,3,2
336062,14,3
336063,3,0
336063,14,3
336063,21,1
336063,22,2
336064,3,1
336064,14,3
336064,21,2
336064,22,2
336065,3,0
336065,14,3
336065,21,1
336065,22,2
336066,3,1
336066,14,3
336066,21,1
336066,22,0
336067,3,0
336067,14,3
336067,21,1
336067,22,1
336068,3,0
336068,14,3
336068,21,1
336068,22,1
336069,3,0
336069,14,3
336069,21,0
336069,22,1
336070,3,4
336070,14,3
336071,3,0
336071,14,2
336071,21,0
336071,22,0
336072,3,3
336072,14,3
336073,3,3
336073,14,3
336074,3,2
336074,14,3
336075,3,1
336075,14,2
336076,3,2
336076,14,2
336077,3,2
336077,14,3
336078,3,2
336078,14,3
336079,3,3
336079,14,3
336080,13,4
336080,20,4
336081,13,4
336081,20,4
336082,13,4
336082,20,4
336083,13,4
336083,20,4
336084,13,3
336084,20,2
336085,13,4
336085,20,4
336086,6,3
336086,9,4
336086,13,4
336086,20,2
336087,13,3
336087,20,2
336088,13,3
336088,20,2
336089,13,4
336089,20,4
336090,13,3
336090,20,2
336091,13,4
336091,20,4
336092,13,4
336092,20,4
336093,13,4
336093,20,4
336094,13,3
336094,20,2
336095,13,4
336095,20,3
336096,13,3
336096,20,2
336097,6,3
336097,9,4
336097,13,4
336097,20,2
336098,13,3
336098,20,2
336099,13,3
336099,20,4
336100,14,3
336100,17,2
336101,14,3
336101,17,4
336102,14,3
336102,17,3
336103,14,3
336103,17,4
336104,14,3
336104,17,2
336105,14,3
336105,17,3
336106,14,3
336106,17,4
336107,14,4
336107,17,3
336108,14,3
336108,17,2
336109,14,3
336109,17,3
336110,14,3
336110,17,4
336111,14,3
336111,17,3
336112,14,2
336112,17,3
336113,14,3
336113,17,3
336114,14,3
336114,17,2
336115,14,3
336115,17,2
336116,14,3
336116,17,2
336117,14,3
336117,17,2
336118,14,3
336118,17,2
336119,6,4
336119,9,2
336119,14,3
336119,17,1
336120,14,3
336120,17,2
336121,6,1
336121,9,1
336121,14,3
336121,17,1
336122,6,4
336122,9,2
336122,14,3
336122,17,1
336123,6,1
336123,9,1
336123,14,3
336123,17,1
336124,14,2
336124,17,2
336125,6,0
336125,9,1
336125,14,3
336125,17,0
336126,6,0
336126,9,3
336126,14,3
336126,17,1
336127,6,0
336127,9,1
336127,14,3
336127,17,1
336128,14,3
336128,17,4
336129,14,3
336129,17,2
336130,14,2
336130,17,1
336131,14,3
336131,17,2
336132,14,3
336132,17,3
336133,6,0
336133,9,1
336133,14,3
336133,17,0
336134,6,0
336134,9,1
336134,14,3
336134,17,0
336135,6,1
336135,9,1
336135,14,3
336135,17,1
336136,6,1
336136,9,1
336136,14,3
336136,17,1
336137,14,3
336137,17,2
336138,14,2
336138,17,1
336139,6,2
336139,9,2
336139,14,3
336139,17,1
336160,3,2
336160,14,2
336161,3,2
336161,14,3
336162,3,2
336162,14,2
336163,3,2
336163,14,1
336164,3,2
336164,14,3
336165,3,2
336165,14,3
336166,3,2
336166,14,3
336167,3,2
336167,14,2
336168,3,2
336168,14,3
336169,3,1
336169,14,3
336169,21,2
336169,22,1
336170,3,2
336170,14,2
336171,3,2
336171,14,3
336172,3,2
336172,14,2
336173,3,2
336173,14,3
336174,3,4
336174,14,3
336175,3,3
336175,14,3
336176,3,2
336176,14,3
336177,3,3
336177,14,2
336178,3,0
336178,14,2
336178,21,2
336178,22,0
336179,3,2
336179,14,3
336180,3,4
336180,7,4
336181,3,4
336181,7,4
336182,3,4
336182,7,4
336183,3,3
336183,7,3
336184,3,4
336184,7,2
336184,21,3
336184,22,3
336185,3,4
336185,7,4
336186,3,4
336186,7,4
336187,3,4
336187,7,4
336188,3,4
336188,7,2
336188,21,0
336188,22,4
336189,3,3
336189,7,3
336190,3,3
336190,7,3
336191,3,4
336191,7,4
336192,3,4
336192,7,4
336193,3,4
336193,7,4
336194,3,4
336194,7,4
336195,3,4
336195,7,4
336196,3,3
336196,7,3
336197,3,4
336197,7,4
336198,3,3
336198,7,3
336199,3,4
336199,7,4
336240,1,1
336240,6,3
336240,9,1
336240,15,3
336241,1,1
336241,15,2
336242,1,3
336242,15,4
336243,1,1
336243,15,2
336244,1,1
336244,15,2
336245,1,1
336245,15,2
336246,1,1
336246,15,2
336247,1,1
336247,15,2
336248,1,1
336248,15,2
336249,1,1
336249,15,2
336250,1,1
336250,15,2
336251,1,1
336251,15,2
336252,1,2
336252,15,2
336253,1,1
336253,15,1
336254,1,1
336254,15,2
336255,1,0
336255,15,1
336256,1,0
336256,15,1
336257,1,1
336257,6,1
336257,9,1
336257,15,4
336258,1,3
336258,15,4
336259,1,0
336259,15,1
336260,1,1
336260,3,4
336260,6,0
336260,9,1
336261,1,1
336261,3,4
336261,6,2
336261,9,1
336262,1,0
336262,3,2
336262,6,2
336262,9,1
336263,1,1
336263,3,2
336264,1,1
336264,3,1
336265,1,1
336265,3,2
336266,1,0
336266,3,2
336266,6,1
336266,9,1
336267,1,0
336267,3,0
336268,1,1
336268,3,4
336268,6,1
336268,9,1
336269,1,0
336269,3,2
336269,6,0
336269,9,1
336270,1,1
336270,3,2
336271,1,0
336271,3,2
336271,6,2
336271,9,1
336272,1,0
336272,3,1
336273,1,1
336273,3,2
336274,1,1
336274,3,2
336275,1,1
336275,3,2
336276,1,1
336276,3,3
336276,6,0
336276,9,1
336277,1,1
336277,3,2
336278,1,1
336278,3,2
336279,1,1
336279,3,2
336280,14,3
336280,15,2
336281,14,3
336281,15,2
336282,14,3
336282,15,2
336283,14,3
336283,15,3
336284,14,3
336284,15,3
336285,14,3
336285,15,3
336286,14,3
336286,15,3
336287,14,3
336287,15,4
336288,14,4
336288,15,4
336289,14,3
336289,15,3
336290,14,3
336290,15,2
336291,14,2
336291,15,3
336292,6,0
336292,9,1
336292,14,3
336292,15,1
336293,14,3
336293,15,2
336294,14,3
336294,15,2
336295,6,1
336295,9,1
336295,14,3
336295,15,1
336296,14,3
336296,15,3
336297,14,3
336297,15,3
336298,6,1
336298,9,3
336298,14,4
336298,15,2
336299,14,3
336299,15,2
336300,1,3
336300,20,2
336301,1,1
336301,20,0
336302,1,2
336302,20,2
336303,1,0
336303,20,0
336304,1,2
336304,6,1
336304,9,1
336304,20,0
336305,1,1
336305,20,2
336306,1,1
336306,20,1
336307,1,1
336307,20,0
336308,1,1
336308,20,1
336309,1,0
336309,20,0
336310,1,2
336310,6,1
336310,9,2
336310,20,0
336311,1,1
336311,20,0
336312,1,1
336312,20,0
336313,1,1
336313,20,0
336314,1,1
336314,20,2
336315,1,1
336315,20,1
336316,1,0
336316,6,0
336316,9,2
336316,20,2
336317,1,2
336317,6,1
336317,9,2
336317,20,4
336318,1,2
336318,20,3
336319,1,1
336319,20,0
336340,3,3
336340,14,2
336341,3,3
336341,14,2
336342,3,4
336342,14,3
336343,3,2
336343,14,2
336344,3,3
336344,14,2
336345,6,2
336345,9,1
336345,14,3
336345,21,2
336346,3,1
336346,6,2
336346,9,2
336346,14,3
336347,3,2
336347,14,3
336348,3,2
336348,14,2
336349,3,3
336349,14,3
336350,3,2
336350,14,3
336351,3,3
336351,14,3
336352,3,0
336352,6,4
336352,9,2
336352,14,3
336353,3,1
336353,6,2
336353,9,1
336353,14,3
336354,3,0
336354,6,1
336354,9,1
336354,14,3
336355,3,0
336355,6,0
336355,9,1
336355,14,3
336356,3,2
336356,14,2
336357,3,3
336357,14,3
336358,3,2
336358,14,2
336359,3,1
336359,14,2
336360,3,3
336360,20,3
336361,3,3
336361,20,3
336362,3,4
336362,20,4
336363,3,3
336363,20,2
336364,3,3
336364,20,2
336365,3,4
336365,20,4
336366,3,3
336366,20,3
336367,3,3
336367,20,2
336368,3,3
336368,20,3
336369,3,4
336369,20,4
336370,3,2
336370,6,4
336370,20,3
336370,21,4
336371,3,2
336371,6,4
336371,20,2
336371,21,2
336372,3,3
336372,6,4
336372,20,2
336372,21,4
336373,3,3
336373,20,3
336374,3,4
336374,20,4
336375,3,3
336375,20,3
336376,3,2
336376,20,2
336377,3,3
336377,20,2
336378,3,4
336378,6,2
336378,20,2
336378,21,4
336379,3,4
336379,6,3
336379,20,2
336379,21,4
336400,1,2
336400,14,3
336401,1,2
336401,14,3
336402,1,2
336402,6,1
336402,9,1
336402,14,4
336403,1,2
336403,14,2
336404,1,1
336404,6,1
336404,9,0
336404,14,3
336405,1,1
336405,14,2
336406,1,1
336406,14,2
336407,1,1
336407,6,1
336407,9,1
336407,14,3
336408,1,2
336408,14,2
336409,1,1
336409,14,2
336410,1,2
336410,14,2
336411,1,1
336411,6,0
336411,9,1
336411,14,3
336412,1,2
336412,14,3
336413,1,1
336413,14,2
336414,1,2
336414,14,2
336415,1,1
336415,6,0
336415,9,1
336415,14,3
336416,1,2
336416,14,3
336417,1,1
336417,14,2
336418,1,1
336418,6,0
336418,9,1
336418,14,3
336419,1,1
336419,14,2
336440,3,2
336440,16,2
336441,3,3
336441,16,3
336442,3,3
336442,16,2
336443,3,2
336443,16,3
336444,3,2
336444,16,2
336445,3,1
336445,16,2
336446,3,2
336446,16,2
336447,3,2
336447,16,2
336448,3,3
336448,16,2
336449,3,2
336449,16,2
336450,3,2
336450,16,2
336451,3,2
336451,16,2
336452,3,2
336452,16,2
336453,3,2
336453,16,2
336454,3,1
336454,16,2
336455,3,0
336455,6,0
336455,9,0
336455,16,2
336456,3,2
336456,16,2
336457,3,2
336457,16,2
336458,3,2
336458,16,2
336459,3,3
336459,16,2
336480,6,0
336480,9,1
336480,9,1
336480,14,3
336481,6,3
336481,9,1
336481,9,1
336481,14,3
336482,9,1
336482,14,2
336483,6,3
336483,9,1
336483,9,1
336483,14,3
336484,9,1
336484,14,2
336485,6,3
336485,9,1
336485,9,1
336485,14,3
336486,6,3
336486,9,1
336486,9,1
336486,14,3
336487,6,0
336487,9,1
336487,9,1
336487,14,3
336488,6,1
336488,9,1
336488,9,1
336488,14,3
336489,6,1
336489,9,1
336489,9,1
336489,14,3
336490,9,1
336490,14,2
336491,9,1
336491,14,2
336492,6,2
336492,9,1
336492,9,1
336492,14,3
336493,6,2
336493,9,1
336493,9,1
336493,14,3
336494,6,3
336494,9,1
336494,9,1
336494,14,3
336495,6,1
336495,9,1
336495,9,1
336495,14,3
336496,9,2
336496,14,3
336497,6,0
336497,9,0
336497,9,1
336497,14,3
336498,6,1
336498,9,1
336498,9,1
336498,14,3
336499,6,3
336499,9,1
336499,9,1
336499,14,3
336540,1,2
336540,17,3
336541,1,2
336541,17,2
336542,1,2
336542,17,2
336543,1,1
336543,17,1
336544,1,2
336544,17,2
336545,1,2
336545,17,1
336546,1,2
336546,17,1
336547,1,1
336547,17,1
336548,1,3
336548,17,2
336549,1,2
336549,17,2
336550,1,2
336550,17,2
336551,1,2
336551,17,2
336552,1,1
336552,17,1
336553,1,1
336553,17,1
336554,1,1
336554,17,1
336555,1,3
336555,17,2
336556,1,1
336556,17,1
336557,1,1
336557,17,0
336558,1,2
336558,17,3
336559,1,3
336559,17,3
336560,1,3
336560,6,4
336561,1,3
336561,6,4
336562,1,2
336562,6,3
336563,1,2
336563,3,3
336563,6,4
336563,21,4
336564,1,3
336564,6,4
336565,1,1
336565,3,3
336565,6,2
336565,21,4
336566,1,0
336566,3,2
336566,6,0
336566,21,1
336567,1,2
336567,3,4
336567,6,2
336567,21,4
336568,1,1
336568,6,0
336569,1,0
336569,3,2
336569,6,1
336569,21,2
336570,1,2
336570,6,1
336571,1,2
336571,3,3
336571,6,1
336571,21,2
336572,1,1
336572,3,2
336572,6,0
336572,21,3
336573,1,1
336573,3,3
336573,6,0
336573,21,2
336574,1,2
336574,6,3
336575,1,1
336575,3,3
336575,6,0
336575,21,2
336576,1,1
336576,3,2
336576,6,0
336576,21,1
336577,1,2
336577,3,3
336577,6,0
336577,21,3
336578,1,2
336578,3,3
336578,6,0
336578,21,3
336579,1,0
336579,6,0
336580,3,2
336580,20,1
336581,3,2
336581,20,2
336582,3,2
336582,20,1
336583,3,2
336583,20,2
336584,3,2
336584,20,2
336585,3,2
336585,20,2
336586,3,2
336586,20,2
336587,3,2
336587,20,3
336588,3,2
336588,20,2
336589,3,2
336589,20,2
336590,3,2
336590,20,2
336591,3,2
336591,20,3
336592,3,2
336592,20,2
336593,3,2
336593,20,1
336594,3,3
336594,20,2
336595,3,2
336595,20,3
336596,3,2
336596,20,2
336597,3,2
336597,20,1
336598,3,1
336598,20,0
336599,3,3
336599,20,2
336600,6,0
336600,9,1
336600,14,3
336600,17,1
336601,14,2
336601,17,3
336602,14,3
336602,17,3
336603,14,3
336603,17,3
336604,14,3
336604,17,4
336605,6,3
336605,9,1
336605,14,2
336605,17,4
336606,14,3
336606,17,3
336607,14,2
336607,17,3
336608,6,3
336608,9,1
336608,14,2
336608,17,4
336609,14,3
336609,17,3
336610,14,3
336610,17,3
336611,14,3
336611,17,3
336612,14,3
336612,17,3
336613,14,3
336613,17,2
336614,14,3
336614,17,4
336615,14,2
336615,17,3
336616,14,3
336616,17,2
336617,6,0
336617,9,1
336617,14,3
336617,17,1
336618,14,2
336618,17,3
336619,14,2
336619,17,3
336680,3,2
336680,6,0
336680,17,1
336680,21,2
336681,3,4
336681,6,4
336681,17,2
336681,21,4
336682,3,3
336682,6,0
336682,17,1
336682,21,1
336683,3,4
336683,6,0
336683,17,0
336683,21,1
336684,3,4
336684,6,2
336684,17,2
336684,21,4
336685,3,3
336685,6,0
336685,17,0
336685,21,2
336686,3,2
336686,6,0
336686,17,2
336686,21,3
336687,3,2
336687,17,1
336688,3,2
336688,17,1
336689,3,3
336689,6,2
336689,17,1
336689,21,2
336690,3,4
336690,6,2
336690,17,1
336690,21,2
336691,3,3
336691,6,3
336691,17,1
336691,21,2
336692,3,3
336692,6,4
336692,17,0
336692,21,4
336693,3,3
336693,6,0
336693,17,1
336693,21,4
336694,3,3
336694,6,0
336694,17,1
336694,21,3
336695,3,4
336695,6,0
336695,17,0
336695,21,3
336696,3,3
336696,6,3
336696,17,1
336696,21,4
336697,3,3
336697,6,0
336697,17,2
336697,21,4
336698,3,2
336698,6,3
336698,17,0
336698,21,4
336699,3,4
336699,6,0
336699,17,4
336699,21,4
336760,1,1
336760,14,2
336761,1,2
336761,14,2
336762,1,2
336762,14,3
336763,1,2
336763,14,2
336764,1,1
336764,6,1
336764,9,1
336764,14,3
336765,1,2
336765,14,3
336766,1,1
336766,6,0
336766,9,1
336766,14,3
336767,1,1
336767,6,0
336767,9,1
336767,14,3
336768,1,2
336768,14,3
336769,1,1
336769,6,0
336769,9,1
336769,14,3
336770,1,1
336770,14,2
336771,1,0
336771,6,0
336771,9,1
336771,14,3
336772,1,1
336772,14,2
336773,1,2
336773,14,3
336774,1,1
336774,6,0
336774,9,1
336774,14,3
336775,1,1
336775,6,0
336775,9,1
336775,14,3
336776,1,1
336776,6,0
336776,9,1
336776,14,3
336777,1,1
336777,6,0
336777,9,1
336777,14,3
336778,1,2
336778,14,2
336779,1,1
336779,6,0
336779,9,1
336779,14,3
336780,3,3
336780,7,1
336780,21,3
336780,22,2
336781,3,3
336781,7,1
336781,21,3
336781,22,2
336782,3,2
336782,7,1
336783,3,3
336783,7,1
336783,21,3
336783,22,3
336784,3,2
336784,7,1
336785,3,2
336785,7,1
336786,3,3
336786,7,1
336786,21,3
336786,22,2
336787,3,3
336787,7,2
336788,3,2
336788,7,2
336789,3,3
336789,7,2
336790,3,2
336790,7,1
336791,3,2
336791,7,1
336792,3,2
336792,7,2
336793,3,3
336793,7,2
336794,3,3
336794,7,2
336795,3,2
336795,7,2
336796,3,3
336796,7,3
336797,3,2
336797,7,2
336798,3,2
336798,7,2
336799,3,2
336799,7,2
336820,3,1
336820,17,1
336821,3,2
336821,6,1
336821,9,2
336821,17,0
336822,3,4
336822,6,0
336822,9,1
336822,17,2
336823,3,0
336823,17,0
336824,3,0
336824,17,0
336825,3,0
336825,17,0
336826,3,2
336826,6,0
336826,9,0
336826,17,0
336827,3,1
336827,17,0
336828,3,4
336828,6,0
336828,9,1
336828,17,1
336829,3,2
336829,17,1
336830,3,4
336830,17,3
336831,3,2
336831,6,0
336831,9,1
336831,17,0
336832,3,0
336832,17,0
336833,3,3
336833,6,1
336833,9,2
336833,17,1
336834,3,0
336834,17,0
336835,3,3
336835,6,0
336835,9,1
336835,17,1
336836,3,2
336836,17,2
336837,3,2
336837,17,1
336838,3,2
336838,17,1
336839,3,1
336839,17,1
336880,3,3
336880,14,2
336881,3,3
336881,14,3
336882,3,2
336882,14,2
336883,3,2
336883,14,3
336884,3,2
336884,14,3
336885,3,2
336885,14,3
336886,3,1
336886,14,3
336886,21,3
336886,22,1
336887,3,2
336887,14,2
336888,3,2
336888,14,3
336889,3,2
336889,14,3
336890,3,2
336890,14,2
336891,3,2
336891,14,3
336892,3,2
336892,14,3
336893,3,1
336893,14,3
336893,21,3
336893,22,1
336894,3,2
336894,14,2
336895,3,3
336895,14,1
336895,21,4
336895,22,2
336896,3,1
336896,14,2
336897,3,0
336897,14,1
336898,3,0
336898,14,2
336898,21,1
336898,22,0
336899,3,2
336899,14,2
336900,9,2
336900,13,2
336901,9,1
336901,13,2
336902,9,3
336902,13,2
336903,9,3
336903,13,3
336904,9,2
336904,13,2
336905,9,1
336905,13,2
336906,9,2
336906,13,1
336907,6,3
336907,9,1
336907,9,2
336907,13,4
336908,9,2
336908,13,2
336909,9,2
336909,13,2
336910,9,2
336910,13,2
336911,9,2
336911,13,2
336912,9,2
336912,13,3
336913,9,1
336913,13,1
336914,9,1
336914,13,1
336915,9,2
336915,13,2
336916,9,1
336916,13,1
336917,9,1
336917,13,2
336918,9,1
336918,13,2
336919,9,2
336919,13,2
336920,3,4
336920,19,4
336921,3,2
336921,19,0
336921,21,3
336921,22,3
336922,3,2
336922,19,2
336923,3,3
336923,19,2
336924,3,2
336924,19,2
336925,3,2
336925,19,2
336926,3,2
336926,19,1
336927,3,4
336927,19,4
336928,3,3
336928,19,3
336929,3,3
336929,19,4
336930,3,2
336930,19,1
336931,3,2
336931,19,2
336932,3,2
336932,19,2
336933,3,2
336933,19,2
336934,3,2
336934,19,2
336935,3,3
336935,19,2
336936,3,2
336936,19,2
336937,3,2
336937,19,2
336938,3,2
336938,19,2
336939,3,2
336939,19,1
336940,3,2
336940,13,2
336941,3,2
336941,13,2
336942,3,3
336942,6,1
336942,13,2
336942,21,3
336943,3,3
336943,13,3
336944,3,2
336944,6,0
336944,13,2
336944,21,3
336945,3,4
336945,13,4
336946,3,3
336946,6,1
336946,13,2
336946,21,3
336947,3,2
336947,6,0
336947,13,2
336947,21,3
336948,3,2
336948,6,0
336948,13,2
336948,21,3
336949,3,2
336949,13,2
336950,3,4
336950,6,4
336950,13,2
336950,21,3
336951,3,3
336951,13,3
336952,3,3
336952,13,4
336953,3,2
336953,6,0
336953,13,1
336953,21,2
336954,3,2
336954,6,0
336954,13,2
336954,21,3
336955,3,2
336955,6,1
336955,21,2
336955,21,3
336956,3,4
336956,6,2
336956,13,2
336956,21,3
336957,3,1
336957,13,1
336958,3,4
336958,13,4
336959,3,4
336959,6,2
336959,13,3
336959,21,4
336960,3,2
336960,13,1
336961,3,2
336961,13,3
336962,3,2
336962,13,2
336963,3,3
336963,13,3
336964,3,3
336964,13,3
336965,3,2
336965,13,2
336966,3,3
336966,13,2
336967,3,2
336967,13,3
336968,3,2
336968,13,2
336969,3,3
336969,13,3
336970,3,3
336970,13,1
336970,21,4
336970,22,3
336971,3,2
336971,13,1
336972,3,2
336972,13,2
336973,3,2
336973,13,2
336974,3,2
336974,13,1
336975,3,4
336975,13,2
336975,21,2
336975,22,2
336976,3,3
336976,13,2
336977,3,2
336977,13,2
